DATE,V2TX,V6I1,V6I2
2012-05-17,34.4776,,34.4617
2012-05-18,33.1087,,32.8791
2012-05-21,31.0253,30.2785,32.7199
2012-05-22,30.0057,29.3263,31.2354
2012-05-23,32.8618,32.1735,33.8773
2012-05-24,31.4557,30.3902,32.7363
2012-05-25,30.225,28.5969,31.83
2012-05-28,31.7697,30.2994,32.6579
2012-05-29,31.4097,29.4245,32.4184
2012-05-30,34.5137,33.1123,35.1308
2012-05-31,34.9478,32.7012,35.7757
2012-06-01,36.3842,34.3254,37.0317
2012-06-04,36.4531,34.4829,36.8212
2012-06-05,34.5733,31.632,35.0192
2012-06-06,31.5809,29.8976,31.7931
2012-06-07,31.4338,29.9828,31.5814
2012-06-08,30.3723,27.2382,30.6154
2012-06-11,31.9884,34.33,31.9093
2012-06-12,32.3906,32.6144,32.3859
2012-06-13,33.8572,33.0719,33.8662
2012-06-14,33.0103,,33.1037
2012-06-15,33.7295,,33.8126
2012-06-18,29.4574,29.6038,30.7406
2012-06-19,27.6446,27.6924,28.5645
2012-06-20,26.9415,26.926,27.8927
2012-06-21,25.4639,25.3088,27.1165
2012-06-22,25.1664,24.8321,27.01
2012-06-25,27.6497,27.1609,28.6229
2012-06-26,28.0456,27.6393,28.6857
2012-06-27,27.5359,27.478,27.6104
2012-06-28,28.0598,28.083,28.0354
2012-06-29,24.9463,24.3662,25.4381
2012-07-02,24.992,25.0301,24.9729
2012-07-03,23.685,23.3493,23.8241
2012-07-04,24.4457,24.1209,24.558
2012-07-05,24.4531,23.5232,24.7158
2012-07-06,25.5759,24.3395,25.8628
2012-07-09,25.5973,24.7425,25.7036
2012-07-10,24.6397,22.814,24.8138
2012-07-11,24.1292,22.217,24.2685
2012-07-12,24.0824,22.0382,24.1926
2012-07-13,22.6093,20.5622,22.6873
2012-07-16,22.1692,21.5714,22.174
2012-07-17,21.7236,22.9508,21.7204
2012-07-18,20.3562,23.3554,20.318
2012-07-19,20.8276,,20.663
2012-07-20,24.2212,,23.967
2012-07-23,28.0807,27.6753,29.0146
2012-07-24,28.4455,27.9951,29.2684
2012-07-25,27.1793,26.4532,28.2432
2012-07-26,25.635,24.9511,26.4635
2012-07-27,25.3165,24.8768,25.7658
2012-07-30,26.4643,26.7068,26.3111
2012-07-31,28.0088,28.5309,27.7264
2012-08-01,28.1002,29.4242,27.4788
2012-08-02,26.4001,26.1755,26.4862
2012-08-03,23.803,23.3306,23.9553
2012-08-06,24.2352,24.371,24.2088
2012-08-07,23.869,23.6332,23.9063
2012-08-08,23.678,22.9393,23.7723
2012-08-09,23.3366,21.1683,23.5515
2012-08-10,22.7486,19.993,22.9602
2012-08-13,23.4531,23.2552,23.4594
2012-08-14,23.2459,21.1464,23.2878
2012-08-15,23.5481,20.6832,23.5792
2012-08-16,23.1306,,23.7689
2012-08-17,21.4456,,22.157
2012-08-20,22.1476,22.4027,24.3321
2012-08-21,22.1925,22.3068,24.3288
2012-08-22,25.1159,25.0926,26.5309
2012-08-23,24.3861,24.2204,26.1448
2012-08-24,24.6392,24.3564,26.2078
2012-08-27,24.3156,23.7249,25.4806
2012-08-28,24.868,24.2232,25.8692
2012-08-29,25.7209,25.2449,26.3217
2012-08-30,27.1621,26.7906,27.5471
2012-08-31,25.7033,25.121,26.1975
2012-09-03,26.652,26.3978,26.7784
2012-09-04,27.755,28.1821,27.5744
2012-09-05,27.6615,28.6978,27.2909
2012-09-06,23.1125,22.8896,23.1767
2012-09-07,21.8266,20.4418,22.1449
2012-09-10,23.4869,23.214,23.5212
2012-09-11,23.9198,25.0089,23.8089
2012-09-12,23.6536,23.1774,23.6894
2012-09-13,23.5096,24.2867,23.465
2012-09-14,21.1062,19.0263,21.1851
2012-09-17,20.9384,21.8933,20.9305
2012-09-18,21.0614,22.7575,21.0569
2012-09-19,20.2909,22.6173,20.268
2012-09-20,20.1276,,20.0041
2012-09-21,19.2445,,19.0067
2012-09-24,19.8013,19.4066,20.5845
2012-09-25,19.7747,19.3377,20.4564
2012-09-26,22.2323,22.0141,22.5104
2012-09-27,22.4909,22.2567,22.7343
2012-09-28,23.3836,23.405,23.3649
2012-10-01,22.8698,22.7133,22.9477
2012-10-02,23.1473,23.0355,23.1939
2012-10-03,22.1253,21.1831,22.4445
2012-10-04,21.9957,20.9461,22.2904
2012-10-05,20.3484,18.7058,20.7218
2012-10-08,21.5799,20.5721,21.7043
2012-10-09,22.9493,23.1685,22.9274
2012-10-10,22.67,22.4239,22.6887
2012-10-11,21.5761,20.7584,21.6213
2012-10-12,21.8817,20.7589,21.9254
2012-10-15,21.4496,22.4656,21.4412
2012-10-16,20.4,21.7186,20.3966
2012-10-17,19.8775,21.4797,19.8538
2012-10-18,19.5805,,19.4454
2012-10-19,20.5996,,20.4217
2012-10-22,21.2612,20.9349,22.0122
2012-10-23,23.3923,23.2714,23.6169
2012-10-24,22.7611,22.3679,23.3439
2012-10-25,22.4852,22.0517,23.0146
2012-10-26,22.137,21.5421,22.7391
2012-10-29,23.2166,22.9315,23.3937
2012-10-30,21.8978,21.3031,22.2083
2012-10-31,22.2123,22.253,22.1937
2012-11-01,21.2117,20.8936,21.3329
2012-11-02,20.5608,19.9629,20.7524
2012-11-05,22.216,23.1544,22.0302
2012-11-06,21.7924,22.9723,21.5984
2012-11-07,23.2841,25.4181,22.9922
2012-11-08,23.0951,24.3439,22.9609
2012-11-09,22.57,22.3161,22.5906
2012-11-12,22.7101,24.4142,22.6526
2012-11-13,21.8471,24.2569,21.7938
2012-11-14,21.5292,25.0549,21.4851
2012-11-15,21.9773,,21.9034
2012-11-16,22.1719,,22.1614
2012-11-19,19.6356,19.6664,19.9085
2012-11-20,18.7696,18.7846,19.0603
2012-11-21,17.8461,17.841,18.1605
2012-11-22,17.4423,17.4098,17.7969
2012-11-23,17.7473,17.71,17.9603
2012-11-26,18.4984,18.4715,18.5534
2012-11-27,17.699,17.4735,18.055
2012-11-28,17.2555,17.069,17.4928
2012-11-29,16.4853,16.3072,16.6706
2012-11-30,16.5548,16.2828,16.7867
2012-12-03,17.3112,17.4633,17.2344
2012-12-04,17.2837,17.4541,17.212
2012-12-05,17.3906,17.2212,17.4492
2012-12-06,16.9937,16.513,17.1304
2012-12-07,17.2026,16.3829,17.3929
2012-12-10,17.4025,17.0706,17.4441
2012-12-11,17.0262,16.762,17.0523
2012-12-12,17.0471,16.1861,17.1108
2012-12-13,16.9542,15.4337,17.0359
2012-12-14,16.4818,14.7411,16.5476
2012-12-17,16.4617,16.3384,16.4625
2012-12-18,15.8638,17.5137,15.8594
2012-12-19,15.6463,19.0415,15.6085
2012-12-20,15.7568,,15.5829
2012-12-21,17.8926,,17.7405
2012-12-27,18.2289,17.7643,18.7047
2012-12-28,21.3534,21.3173,21.3846
2013-01-02,18.3628,18.2658,18.3965
2013-01-03,17.54,17.0067,17.6915
2013-01-04,16.0707,14.4981,16.4246
2013-01-07,16.818,15.9782,16.9213
2013-01-08,16.8999,16.0811,16.9791
2013-01-09,16.1474,15.0634,16.2269
2013-01-10,16.1155,15.1055,16.1705
2013-01-11,15.5715,14.2532,15.6219
2013-01-14,15.7019,16.996,15.6911
2013-01-15,15.9725,17.9144,15.9672
2013-01-16,16.146,17.8226,16.1246
2013-01-17,15.9134,,15.8275
2013-01-18,15.8831,,15.7092
2013-01-21,15.4605,15.061,16.2465
2013-01-22,16.063,15.7957,16.4828
2013-01-23,16.2203,15.8873,16.6395
2013-01-24,15.3145,14.8206,15.8169
2013-01-25,14.9093,14.1971,15.4998
2013-01-28,15.1979,14.3891,15.5871
2013-01-29,14.8562,13.8122,15.2717
2013-01-30,15.9384,15.3711,16.1316
2013-01-31,16.6395,16.1705,16.7728
2013-02-01,15.9874,14.7331,16.273
2013-02-04,20.1454,21.2775,19.9973
2013-02-05,19.2593,20.0892,19.1748
2013-02-06,20.2113,21.1238,20.1401
2013-02-07,20.7955,21.9381,20.7292
2013-02-08,18.5593,17.7658,18.5903
2013-02-11,18.9342,20.4139,18.9219
2013-02-12,18.3682,19.4938,18.3652
2013-02-13,18.2817,18.485,18.2789
2013-02-14,18.6531,,18.6416
2013-02-15,18.8463,,18.8137
2013-02-18,19.3248,19.3732,19.2101
2013-02-19,18.4631,18.4523,18.4832
2013-02-20,19.6147,19.7994,19.3314
2013-02-21,21.5133,21.9818,20.9142
2013-02-22,20.8556,21.5899,20.0634
2013-02-25,21.3085,23.012,20.1673
2013-02-26,25.8975,28.4638,24.4194
2013-02-27,22.0043,22.8424,21.6136
2013-02-28,21.0046,21.4996,20.8108
2013-03-01,21.7728,22.0457,21.683
2013-03-04,21.4361,21.6355,21.3973
2013-03-05,19.5539,19.3983,19.5786
2013-03-06,20.1143,20.1919,20.1042
2013-03-07,18.7353,17.8837,18.8219
2013-03-08,17.3844,15.6052,17.5225
2013-03-11,17.6154,17.3477,17.624
2013-03-12,17.3243,17.8165,17.3139
2013-03-13,16.9279,18.5753,16.9079
2013-03-14,15.0835,,15.8015
2013-03-15,15.7276,,16.2378
2013-03-18,18.0979,18.197,18.9647
2013-03-19,21.5306,21.5167,21.2564
2013-03-20,18.8741,18.8622,19.5993
2013-03-21,19.7897,19.7567,20.15
2013-03-22,21.2876,21.3438,20.961
2013-03-25,21.2387,21.2859,21.1419
2013-03-26,20.8755,20.6926,21.1658
2013-03-27,21.8599,21.8109,21.9228
2013-03-28,20.8944,20.6588,21.1391
2013-04-02,19.6164,19.2942,19.7498
2013-04-03,20.7645,20.9584,20.6965
2013-04-04,21.0977,21.1741,21.0755
2013-04-05,22.2855,22.4749,22.2399
2013-04-08,21.4857,22.0125,21.418
2013-04-09,20.4228,20.4343,20.4218
2013-04-10,19.1768,19.5748,19.1462
2013-04-11,18.848,19.3199,18.821
2013-04-12,20.2145,20.5143,20.2024
2013-04-15,20.1988,22.7719,20.177
2013-04-16,20.5067,23.4846,20.4985
2013-04-17,22.7545,31.103,22.7552
2013-04-18,21.949,,21.9427
2013-04-19,20.4999,,20.3895
2013-04-22,20.638,20.4183,21.1475
2013-04-23,19.2103,18.9249,19.7323
2013-04-24,18.9814,18.7303,19.3553
2013-04-25,19.4097,19.2176,19.6466
2013-04-26,19.711,19.4556,19.9734
2013-04-29,19.9773,19.9975,19.9646
2013-04-30,20.261,20.3616,20.2072
2013-05-02,18.7486,18.4075,18.8784
2013-05-03,17.6329,16.671,17.9358
2013-05-06,18.0551,17.6313,18.1357
2013-05-07,17.4472,17.2084,17.485
2013-05-08,17.3575,17.375,17.3552
2013-05-09,17.2186,16.2999,17.3116
2013-05-10,17.4277,16.7412,17.4829
2013-05-13,17.6724,18.2116,17.6545
2013-05-14,17.1365,17.8778,17.1206
2013-05-15,16.639,18.0042,16.6225
2013-05-16,16.2609,,16.6917
2013-05-17,16.313,,16.6351
2013-05-20,16.672,16.7761,17.5806
2013-05-21,16.9073,16.954,17.7971
2013-05-22,16.2933,16.2804,17.0749
2013-05-23,18.3633,18.3223,18.8087
2013-05-24,18.4925,18.4221,18.8927
2013-05-27,18.152,18.0084,18.4422
2013-05-28,17.7473,17.5565,18.0491
2013-05-29,19.6808,19.7162,19.635
2013-05-30,18.8641,18.7203,19.0139
2013-05-31,19.6048,19.488,19.7054
2013-06-03,21.3771,22.047,21.0338
2013-06-04,21.0043,21.4532,20.8136
2013-06-05,22.2683,22.8997,22.0439
2013-06-06,22.1956,22.6095,22.0742
2013-06-07,19.9529,19.7107,20.0104
2013-06-10,19.5903,19.6398,19.584
2013-06-11,21.0051,21.9785,20.9059
2013-06-12,21.7413,23.3658,21.6127
2013-06-13,22.1068,23.5568,22.0222
2013-06-14,21.2645,21.3776,21.26
2013-06-17,21.1025,25.1,21.0674
2013-06-18,20.8403,25.3759,20.8274
2013-06-19,20.4065,31.9095,20.397
2013-06-20,23.6094,,23.6152
2013-06-21,24.0473,,24.0069
2013-06-24,25.3001,25.4645,24.9607
2013-06-25,24.1377,24.228,23.9921
2013-06-26,22.5505,22.6003,22.4861
2013-06-27,21.6929,21.4962,21.8977
2013-06-28,21.8175,21.5747,22.0256
2013-07-01,21.8282,21.5633,21.9597
2013-07-02,21.5897,21.09,21.7953
2013-07-03,22.6511,22.4807,22.7102
2013-07-04,21.3419,21.3621,21.3359
2013-07-05,22.5944,22.7063,22.5676
2013-07-08,21.5829,22.0999,21.5165
2013-07-09,20.6393,20.2596,20.6767
2013-07-10,20.3708,19.2094,20.4564
2013-07-11,18.9757,17.8807,19.0356
2013-07-12,19.072,17.5568,19.1301
2013-07-15,18.9011,18.7625,18.9022
2013-07-16,19.2437,19.4005,19.2433
2013-07-17,18.4869,20.2943,18.4711
2013-07-18,17.6938,,17.605
2013-07-19,17.2343,,17.0224
2013-07-22,17.4706,17.1118,18.2894
2013-07-23,17.3366,16.8205,18.2616
2013-07-24,17.085,16.577,17.8267
2013-07-25,17.4835,16.8786,18.2099
2013-07-26,18.1141,17.5428,18.6896
2013-07-29,18.7032,18.2539,18.9796
2013-07-30,18.8439,18.2847,19.1353
2013-07-31,19.0644,18.6845,19.2341
2013-08-01,23.3121,17.4564,16.6336
2013-08-02,16.8183,15.1198,17.337
2013-08-05,17.3314,15.3452,17.6891
2013-08-06,17.9242,16.0501,18.2049
2013-08-07,18.2711,16.1083,18.5337
2013-08-08,17.3468,14.4383,17.6228
2013-08-09,17.1706,14.1019,17.3985
2013-08-12,17.3567,15.6322,17.41
2013-08-13,17.0781,15.9116,17.1017
2013-08-14,16.6396,15.0892,16.6566
2013-08-15,17.2894,,17.8053
2013-08-16,16.4082,,16.9936
2013-08-19,17.4926,17.6593,18.9299
2013-08-20,19.1957,19.244,20.1171
2013-08-21,20.5374,20.5311,20.9187
2013-08-22,18.7137,18.6515,19.3877
2013-08-23,17.8237,17.6483,18.8024
2013-08-26,17.9046,17.5089,18.6878
2013-08-27,22.1683,22.3502,21.8733
2013-08-28,22.3124,22.5386,22.0174
2013-08-29,21.1498,20.9847,21.322
2013-08-30,23.4785,23.9425,23.0691
2013-09-02,21.9028,22.1111,21.7978
2013-09-03,23.0533,23.5437,22.8451
2013-09-04,22.0945,21.9812,22.1339
2013-09-05,21.5095,20.9284,21.6748
2013-09-06,20.2292,19.5427,20.3899
2013-09-09,20.4701,20.1399,20.5117
2013-09-10,19.3143,18.3,19.4122
2013-09-11,18.4298,16.4202,18.5737
2013-09-12,18.4084,15.8596,18.5417
2013-09-13,18.3842,14.8151,18.5126
2013-09-16,18.7198,17.8575,18.7265
2013-09-17,18.9869,19.9189,18.9846
2013-09-18,18.1656,24.5825,18.1574
2013-09-19,16.8695,,16.7762
2013-09-20,16.7626,,16.6367
2013-09-23,17.4539,17.2351,17.8928
2013-09-24,16.6237,16.2779,17.164
2013-09-25,16.4038,15.898,17.0335
2013-09-26,16.4689,15.943,17.0041
2013-09-27,16.9196,16.3399,17.4061
2013-09-30,19.4503,19.6798,19.3344
2013-10-01,18.3242,18.2305,18.3633
2013-10-02,19.2611,19.6185,19.1348
2013-10-03,20.0589,20.2189,20.0124
2013-10-04,19.5446,19.17,19.6331
2013-10-07,20.1564,19.927,20.1853
2013-10-08,20.8905,20.7604,20.9034
2013-10-09,23.3614,25.9039,23.1566
2013-10-10,19.8426,19.3142,19.872
2013-10-11,18.2601,15.9351,18.347
2013-10-14,20.1581,21.3387,20.1484
2013-10-15,18.6214,20.7064,18.6158
2013-10-16,18.5951,22.8251,18.5895
2013-10-17,16.8333,,16.7774
2013-10-18,15.4232,,15.2422
2013-10-21,15.998,15.691,16.7
2013-10-22,15.6057,15.2235,16.2956
2013-10-23,16.6163,16.2788,17.1147
2013-10-24,15.5581,14.9043,16.3372
2013-10-25,15.0179,14.0634,15.95
2013-10-28,15.8884,15.0072,16.4168
2013-10-29,15.1884,14.0909,15.7422
2013-10-30,16.1548,15.5259,16.432
2013-10-31,15.888,14.8495,16.2704
2013-11-01,16.2049,15.0391,16.5679
2013-11-04,16.2488,15.3603,16.4148
2013-11-05,16.7541,16.3569,16.8165
2013-11-06,16.828,16.9875,16.8072
2013-11-07,16.69,16.6986,16.689
2013-11-08,17.2896,17.1877,17.2979
2013-11-11,17.2356,17.3377,17.2323
2013-11-12,17.2688,18.6686,17.2383
2013-11-13,17.1273,20.4989,17.0844
2013-11-14,15.9077,,16.0295
2013-11-15,15.1624,,15.3713
2013-11-18,15.3971,15.4447,15.8175
2013-11-19,15.6565,15.6765,16.043
2013-11-20,15.5212,15.5141,15.9585
2013-11-21,15.082,15.031,15.6339
2013-11-22,14.2629,14.1347,14.9794
2013-11-25,14.5254,14.3238,14.929
2013-11-26,14.5147,14.3009,14.8513
2013-11-27,14.117,13.8423,14.4634
2013-11-28,13.8195,13.4091,14.2381
2013-11-29,14.6502,14.2876,14.9572
2013-12-02,15.4364,15.3334,15.4878
2013-12-03,17.098,18.1127,16.6552
2013-12-04,17.8791,19.4465,17.2992
2013-12-05,18.378,20.2404,17.8023
2013-12-06,16.4994,17.1642,16.3365
2013-12-09,16.2138,17.686,16.0176
2013-12-10,16.7351,19.2014,16.4699
2013-12-11,17.3558,20.4574,17.0969
2013-12-12,18.0599,21.3712,17.8548
2013-12-13,18.2036,22.8938,17.9906
2013-12-16,18.4886,27.3021,18.4009
2013-12-17,18.1789,27.4536,18.1493
2013-12-18,17.2028,32.4868,17.192
2013-12-19,15.4029,,15.302
2013-12-20,16.0088,,15.8966
2013-12-23,15.8067,15.5115,16.4823
2013-12-27,16.4643,16.2803,16.6535
2013-12-30,17.2549,17.4358,17.1406
2014-01-02,18.9286,19.9466,18.5214
2014-01-03,18.0018,18.5943,17.804
2014-01-06,18.1672,19.1401,17.9734
2014-01-07,17.1932,17.2872,17.1782
2014-01-08,17.3671,17.2185,17.3862
2014-01-09,17.3584,17.1739,17.3775
2014-01-10,16.5627,15.9428,16.6126
2014-01-13,17.0978,19.4469,17.0159
2014-01-14,16.8066,17.3526,16.7948
2014-01-15,16.5089,20.4549,16.4578
2014-01-16,17.0561,,17.2579
2014-01-17,15.7352,,16.0782
2014-01-20,16.0913,16.1777,16.8481
2014-01-21,16.1749,16.2137,16.9178
2014-01-22,16.4469,16.4357,17.1316
2014-01-23,17.5122,17.4788,17.876
2014-01-24,20.9333,21.0255,20.395
2014-01-27,20.6842,20.835,20.3724
2014-01-28,19.9723,20.0671,19.8192
2014-01-29,21.8127,22.3588,21.0882
2014-01-30,21.118,21.4487,20.7649
2014-01-31,21.8188,22.1693,21.5107
2014-02-03,24.0207,25.0521,23.4873
2014-02-04,23.0113,23.3206,22.8808
2014-02-05,22.6485,22.8325,22.5841
2014-02-06,20.8009,20.9756,20.7501
2014-02-07,19.2347,18.8492,19.3258
2014-02-10,19.3075,18.8662,19.3627
2014-02-11,17.6719,16.7473,17.7612
2014-02-12,17.9259,17.1875,17.9808
2014-02-13,17.4978,16.3333,17.5612
2014-02-14,16.3821,13.9771,16.4709
2014-02-17,17.2038,16.7933,17.2071
2014-02-18,17.0973,16.937,17.0977
2014-02-19,17.448,19.4351,17.4423
2014-02-20,17.772,,17.7521
2014-02-21,17.3771,,17.3456
2014-02-24,16.7175,16.5059,17.1312
2014-02-25,16.2399,15.938,16.7002
2014-02-26,16.1415,15.7998,16.5591
2014-02-27,17.1187,16.8954,17.3431
2014-02-28,16.7667,16.4309,17.0427
2014-03-03,21.8609,23.1378,21.2215
2014-03-04,18.6454,18.8508,18.563
2014-03-05,18.7003,18.9006,18.6337
2014-03-06,17.8166,17.6429,17.8638
2014-03-07,20.473,21.8981,20.1397
2014-03-10,20.1237,20.9998,20.0203
2014-03-11,19.7688,20.4838,19.7039
2014-03-12,20.212,21.4947,20.1235
2014-03-13,22.0896,25.383,21.9192
2014-03-14,23.2094,27.8819,23.0416
2014-03-17,21.4617,26.8508,21.4398
2014-03-18,20.1088,23.2,20.1161
2014-03-19,19.293,23.2491,19.3118
2014-03-20,18.1292,,18.084
2014-03-21,17.1916,,17.0637
2014-03-24,19.4248,19.5143,19.2765
2014-03-25,18.2637,18.2303,18.3078
2014-03-26,17.5869,17.481,17.7009
2014-03-27,17.6397,17.5032,17.7608
2014-03-28,17.0324,16.6849,17.2864
2014-03-31,17.6639,17.6087,17.6879
2014-04-01,16.9064,16.6625,16.9947
2014-04-02,17.1108,17.0214,17.1378
2014-04-03,16.3741,15.5142,16.585
2014-04-04,15.875,14.4598,16.155
2014-04-07,17.5437,17.6681,17.5301
2014-04-08,17.6031,17.7349,17.5918
2014-04-09,16.9287,16.118,16.9796
2014-04-10,17.2542,17.108,17.2611
2014-04-11,18.2955,19.4706,18.2558
2014-04-14,18.4986,22.0612,18.4764
2014-04-15,19.6432,27.7858,19.6278
2014-04-16,17.3181,,17.3039
2014-04-17,16.9939,,16.9133
2014-04-22,16.8121,16.5241,17.3372
2014-04-23,17.1008,16.6857,17.7109
2014-04-24,16.9981,16.6066,17.4742
2014-04-25,18.7678,18.6626,18.8767
2014-04-28,18.4517,18.1967,18.6099
2014-04-29,17.343,16.4974,17.7774
2014-04-30,17.0713,16.0248,17.5252
2014-05-02,17.9023,17.3712,18.0723
2014-05-05,18.0644,17.7413,18.1261
2014-05-06,18.5097,18.3283,18.5384
2014-05-07,17.5579,16.8749,17.6448
2014-05-08,16.7342,15.3362,16.8734
2014-05-09,16.6667,14.6782,16.8197
2014-05-12,16.2491,15.3241,16.2783
2014-05-13,15.9994,14.1436,16.0359
2014-05-14,15.8782,14.0035,15.8986
2014-05-15,17.4465,,17.541
2014-05-16,15.7941,,16.09
2014-05-19,15.9315,16.0186,16.6938
2014-05-20,15.7231,15.7617,16.4606
2014-05-21,15.2901,15.2747,16.2232
2014-05-22,15.2602,15.1693,16.2301
2014-05-23,15.5997,15.4764,16.2909
2014-05-26,15.249,14.9992,15.7471
2014-05-27,15.1522,14.8363,15.6457
2014-05-28,15.0184,14.6248,15.5108
2014-05-29,15.5171,15.2503,15.7927
2014-05-30,15.7845,15.543,15.9907
2014-06-02,16.2586,16.3124,16.2316
2014-06-03,16.5208,16.7678,16.4164
2014-06-04,16.5082,17.1685,16.2718
2014-06-05,14.6235,13.8874,14.8299
2014-06-06,13.4607,12.4627,13.6886
2014-06-09,13.1403,11.913,13.2877
2014-06-10,13.0399,11.1967,13.209
2014-06-11,13.7325,12.735,13.8054
2014-06-12,13.8464,12.7257,13.907
2014-06-13,14.1513,13.0686,14.1929
2014-06-16,15.3716,17.4401,15.3539
2014-06-17,14.3399,16.2318,14.3348
2014-06-18,13.8823,18.1136,13.8669
2014-06-19,12.7129,,12.6103
2014-06-20,12.7797,,12.5841
2014-06-23,13.5834,13.2673,14.2078
2014-06-24,13.1291,12.6379,13.8812
2014-06-25,14.3007,13.7458,14.9854
2014-06-26,14.7994,14.4587,15.1492
2014-06-27,15.2961,15.1601,15.413
2014-06-30,15.269,15.1163,15.3449
2014-07-01,14.3916,14.003,14.5511
2014-07-02,13.9595,13.5367,14.104
2014-07-03,12.8852,11.9063,13.1552
2014-07-04,13.0962,11.8867,13.3692
2014-07-07,14.3276,14.1179,14.354
2014-07-08,15.8867,16.5533,15.8189
2014-07-09,15.092,15.3004,15.0761
2014-07-10,16.6584,17.5459,16.6069
2014-07-11,16.3382,16.0369,16.3502
2014-07-14,14.9871,15.4014,14.9837
2014-07-15,15.8707,18.8811,15.8623
2014-07-16,14.8111,17.4739,14.7997
2014-07-17,17.6468,,17.6683
2014-07-18,16.5305,,16.5011
2014-07-21,17.7222,17.7879,17.5661
2014-07-22,15.6723,15.4156,16.1408
2014-07-23,15.5898,15.3054,16.0107
2014-07-24,14.8523,14.1577,15.6759
2014-07-25,16.7308,16.4774,16.9906
2014-07-28,17.0697,17.0405,17.088
2014-07-29,16.7601,16.7552,16.7627
2014-07-30,17.4831,17.7761,17.3486
2014-07-31,19.1221,19.6637,18.9091
2014-08-01,19.8142,20.6948,19.518
2014-08-04,19.094,19.4864,19.0173
2014-08-05,18.4436,18.8413,18.3794
2014-08-06,19.1494,20.136,19.0173
2014-08-07,20.7973,23.0348,20.5497
2014-08-08,21.2386,22.4419,21.1367
2014-08-11,19.4288,21.4766,19.3586
2014-08-12,19.562,22.3344,19.4998
2014-08-13,18.2314,18.6702,18.2262
2014-08-14,17.2978,,17.4421
2014-08-15,20.3569,,20.0246
2014-08-18,17.0294,17.0629,17.3263
2014-08-19,16.3083,16.3309,16.7445
2014-08-20,16.7277,16.724,16.9645
2014-08-21,16.0345,15.9974,16.4386
2014-08-22,17.2349,17.2617,17.0797
2014-08-25,16.4518,16.4533,16.4491
2014-08-26,15.8972,15.7941,16.0611
2014-08-27,16.1061,16.0291,16.2048
2014-08-28,17.2795,17.2798,17.2791
2014-08-29,17.1888,17.0527,17.3059
2014-09-01,17.7323,17.9335,17.6307
2014-09-02,17.835,18.2719,17.649
2014-09-03,16.8103,17.2295,16.6616
2014-09-04,16.161,16.1357,16.1683
2014-09-05,15.4702,15.1719,15.5407
2014-09-08,15.8479,15.5945,15.8797
2014-09-09,15.878,15.5219,15.913
2014-09-10,16.4187,16.2496,16.4315
2014-09-11,16.6097,15.802,16.654
2014-09-12,15.9108,15.109,15.942
2014-09-15,16.7209,18.704,16.704
2014-09-16,17.096,22.6481,17.0795
2014-09-17,16.432,24.8908,16.4228
2014-09-18,16.6266,,16.6141
2014-09-19,15.0596,,14.9539
2014-09-22,15.8303,15.6693,16.2036
2014-09-23,17.7684,17.8444,17.6256
2014-09-24,15.9504,15.6409,16.4081
2014-09-25,17.5658,17.5215,17.621
2014-09-26,17.6012,17.4707,17.7359
2014-09-29,18.7975,19.1231,18.5904
2014-09-30,17.8514,17.8176,17.8693
2014-10-01,19.014,19.1902,18.9335
2014-10-02,21.0788,21.6725,20.8455
2014-10-03,19.695,20.002,19.5936
2014-10-06,19.7613,20.6554,19.5842
2014-10-07,21.0076,22.2868,20.7963
2014-10-08,20.9036,22.0267,20.7532
2014-10-09,20.5162,22.3927,20.3104
2014-10-10,23.1168,26.9784,22.7704
2014-10-13,23.4966,28.7648,23.3053
2014-10-14,23.3811,27.8688,23.2779
2014-10-15,28.7576,44.5796,28.5236
2014-10-16,31.5233,,30.5853
2014-10-17,25.3527,,25.1134
2014-10-20,25.1853,25.1184,24.5811
2014-10-21,22.2422,22.2308,22.0193
2014-10-22,21.6951,21.7006,21.3525
2014-10-23,20.8792,20.869,20.9914
2014-10-24,21.3229,21.3453,21.1934
2014-10-27,23.0204,23.2952,22.4484
2014-10-28,20.4122,20.4063,20.422
2014-10-29,20.7403,20.7254,20.7594
2014-10-30,20.8846,21.1718,20.5784
2014-10-31,20.3172,20.5081,20.1504
2014-11-03,21.364,22.1361,20.9667
2014-11-04,22.8946,24.1909,22.3301
2014-11-05,21.9455,23.5089,21.3735
2014-11-06,20.7181,21.3324,20.5368
2014-11-07,21.1162,21.8883,20.9273
2014-11-10,19.1799,18.9932,19.2033
2014-11-11,18.2589,17.9761,18.2867
2014-11-12,20.6145,23.1378,20.4098
2014-11-13,20.0406,21.7571,19.9394
2014-11-14,19.5585,19.3368,19.5674
2014-11-17,19.416,21.4522,19.3988
2014-11-18,18.9696,20.3306,18.966
2014-11-19,19.5753,18.9805,19.5856
2014-11-20,19.9065,,19.9729
2014-11-21,18.9133,,19.0078
2014-11-24,19.3169,19.5771,18.7739
2014-11-25,19.1484,19.4417,18.6682
2014-11-26,18.2837,18.5045,17.9953
2014-11-27,18.156,18.4816,17.8075
2014-11-28,18.0253,18.5594,17.5494
2014-12-01,19.3405,20.529,18.7171
2014-12-02,19.1189,20.4107,18.552
2014-12-03,18.7911,20.3018,18.235
2014-12-04,18.1098,18.9753,17.8512
2014-12-05,16.3307,16.3053,16.3367
2014-12-08,16.6347,17.3837,16.5372
2014-12-09,21.4418,25.9131,20.9454
2014-12-10,21.7342,26.0305,21.372
2014-12-11,20.8103,24.4265,20.5875
